SMILES,NLL
N#Cc1ccc(N(Cc2cccc(C#N)c2)c2c(F)cnc(F)c2F)cc1,26.33
CN1CCN(c2nc3ccccc3nc2C(C#N)C#N)CC1,18.21
N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C#N)cn5)nc4)nc(-c4ccc(-c5ccc(C#N)cn5)nc4)n3)cc2)cc1,10.02
Cc1cn(-c2ccc(-n3c(O)c(O)c(C(=O)C(C)c4ccccc4)c3-c3ccc(C(C)C)cc3)cc2)cn1,28.4
C=Cc1csc(-c2ccc(-c3cnc4c(N(C)C)nc(N5CCOCC5)nc4n3)cc2)n1,28.81
N#Cc1cn(-c2ccc(-n3ccc4ccccc43)cc2F)c2ccc(N=c3cnc(-c4ccc(-c5cncnc5)cc4)n[nH]3)cc12,38.71
Nc1cc(O)c(N=Cc2ccc(-c3nc(-c4ccc(C=Nc5cc(O)c(N)cc5O)cc4)nc(-c4ccc(C=Nc5cc(O)c(N)cc5O)cc4)n3)cc2)cc1O,4.74
O=C1NC(=Nc2ccc3ccccc3c2)SC1=Cc1ccc(-c2ccc(Cl)c(C(=O)O)c2)o1,25.15
CC(=O)c1ccc(-c2nc(-c3ccc4ncccc4c3)nc(-c3cccc4[nH]ncc34)n2)cn1,33.39
OCC1OC2OC3C(CO)OC(OC2C(O)C1O)C(O)C3O,8.94
CCCc1ccc(-c2nc(-c3ccc(C#N)cc3)nc(-c3ccc(C#N)cc3)n2)c(C)n1,14.56
N#Cc1ccc(-c2csc(=NC(=O)Cn3cc(C=O)c4ccccc43)[nH]2)cc1,24.78
c1ccc2c(c1)c1ccccc1n2-c1nc(-n2c3ccccc3c3ccccc32)nc(-n2c3ccccc3c3ccccc32)n1,5.72
c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,4.37
c1cc(-c2cc[n+](-c3nc(-[n+]4ccc(-c5ccncc5)cc4)nc(-[n+]4ccc(-c5ccncc5)cc4)n3)cc2)ccn1,4.65
N#Cc1ccc(Nc2ccc(NCc3ccc(Cl)cc3)cc2N)cc1,22.3
C=CC(=C)CN(C)C1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,21.28
N#CC=CNc1ccc2c(c1)C(=O)c1cc(Nc3nc(Nc4ccc5c(c4)C(=O)c4ccc(N)cc4C5=O)nc(Nc4ccc5c(c4)C(=O)c4ccc(N)cc4C5=O)n3)ccc1C2=O,13.83
CC(C)(C#N)c1cccc(-c2nc(-c3cccc(C#N)n3)nc(-c3cccc(C#N)n3)n2)n1,14.18
Clc1nc(Cl)nc(-c2ccc(-c3cc(-c4ccc(-c5ccncc5)cc4)nc(-c4ccc(-c5ncncn5)cc4)n3)cc2)n1,16.31
COc1ccc(N2CCN(c3cc(N)c(F)cc3F)CC2)cc1,20.72
N#CC(C#N)=c1ccc(=C(C#N)c2nc(C(C#N)=c3ccc(=C(C#N)C#N)cc3)nc(C(C#N)=c3ccc(=C(C#N)C#N)cc3)n2)cc1,5.62
O=Cc1ccc(C=Nc2nc(N=Cc3ccc(C=O)cc3)nc(N=Cc3ccc(C=O)cc3)n2)cc1,4.19
Nc1ccc(-c2nc(N=Cc3cc(C=O)c(O)c(C=O)c3O)ncc2-c2cccc(-c3cc(-c4ccc(-c5c[nH]cn5)cc4)c4ccc(N)cc4n3)n2)cc1,29.79
COc1ccc(N=Cc2ccc(-c3nc(-c4ccc(C=Nc5cc(O)c(N)cc5O)cc4)nc(-c4ccc(C=Nc5cc(O)c(N)cc5O)cc4)n3)cc2)c(OC)c1,15.38
N#Cc1ccc(-c2nc(-c3ccc(C#N)cc3)nc(-c3ccccn3)n2)cc1,8.02
C=CCOC(=O)OC1=C(C=O)C2(O)C(=O)C(C(C)=O)=CC2C(=O)C(C(C)=O)C1=O,26.29
N#Cc1ccc(-c2ccc(C=Cc3nnc(-c4ccc(C#N)cc4)o3)nc2)cc1,16.47
CC(=O)Nc1cc(Cl)c(N)cc1N,22.64
Cc1nc(C)nc(C)n1,4.55
NC(=NCCSSCCNC(=O)C(Cc1ccc(O)c(C(=O)O)c1)=NO)c1cnc(C=O)c(C(=O)O)n1,47.22
COc1cc(C#N)cc(-c2nc(-c3ccc(C#N)nc3)nc(-c3cccc(C#N)n3)n2)n1,23.02
COc1ccccc1C1C(C=O)=CN2CCN=C12,27.15
OCC1OC(O)C2OC3OC4C(OC(O)(CO)C4O)C(O)C(O)C3OC12,22.82
C=C1C(=O)OC2C1OC1OCC(O)C1(O)C1CCC(C)C21,18.26
NC1=C(N)C(=O)C2N=c3c(c4c(c5c3=NC3C(=O)C(N)=C(N)C(=O)C3N=5)=NC3C(=O)C(N)=C(N)C(=O)C3N=4)=NC2C1=O,4.66
COc1ccc(C(c2ccc(OC)cc2)=c2c3ccccc3c(=C(c3ccc(OC)cc3)c3ccc(OC)cc3)c3ccccc23)cc1,4.78
CC(=O)Cc1nc(=O)c2ccccc2[nH]1,23.22
c1ccc2c(c1)c1ccccc1n2-c1ccc(N(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,5.94
Nc1cc2cc3c(nc2cc1N)c1nc2cc(N)c(N)cc2nc1c1nc2cc(N)c(N)cc2nc31,13.51
N#Cc1ccc(-c2csc(-c3ccc(Oc4ccc(NC=C5C(=O)C(C=O)=C(O)C(C=O)=C5O)cc4)cc3)n2)cc1,13.3
Oc1ccc2c[n+](-c3nc(-[n+]4ccc(-c5ccncc5)cc4)nc(-[n+]4ccc(-c5ccncc5)cc4)n3)ccc2c1,14.15
CS(=O)(=O)c1cccc(-c2ccc3c(=O)n(Cc4ccccc4)cnc3c2)c1,26.6
CN1c2ccccc2Nc2ccc(Nc3ccc(Cl)c(N)c3)cc21,33.12
Cn1c(Cc2ccc(C(=N)N)cc2)cc(=O)nc1-c1ccc(CCc2cccc(-c3ccc(-c4ccc(-c5ccc(-c6nc7ccccc7[nH]6)cc5)cc4)cc3)n2)cn1,36.65
COC1OC(OC2C(O)C(O)C3OC4OC(CO)C(OC5C(CO)OC3(C5O)C2O)C(O)C4O)C(OC)C1O,18.55
Nc1cc(O)c(N=Cc2ccc(-c3nc(-c4ccc(C=Nc5cc(O)c(N)cc5O)cc4)nc(-c4ccc5ccccc5c4)n3)cc2)cc1O,10.28
Nc1ccc(-c2nc3ccc(N)cc3s2)cc1,15.04
N#Cc1c2ccccc2c(-c2nc(-c3c4ccccc4cc4ccccc34)nc(-c3c4ccccc4c(C#N)c4ccccc34)n2)c2ccccc12,9.89
N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C#N)cc5)cc4)nc(-c4ccc(-c5ccc(C#N)cc5)cc4)n3)cc2)cc1,5.4
Nc1cc(O)c(N=Cc2ccc(-c3nc(-c4ccc(C=Nc5cc(O)c(N)cc5O)cc4)nc(-c4ccc(-c5ccc(C=Cc6ccc(F)cc6)cc5)nc4)n3)cc2)cc1O,18.02
CCCn1c2cc(=O)c3ccccc3c-2nc2cc(NC(=O)c3ccc(C#N)cc3)ccc21,23.25
c1ccc2sc(-c3nc(-c4ccc(-c5ncncn5)cc4)nc(-c4cccc5ccccc45)n3)cc2c1,20.77
C=Cc1ccc(C=Nc2nc(N=Cc3ccc(C=O)cc3)nc(N=Cc3ccc(C=O)cc3)n2)cc1,13.0
COc1cc(C2=CC(=O)C(=Cc3ccc(-c4cccc5cc(C#N)ccc45)o3)c3cc4c(cc32)OCO4)ccc1O,35.32
Cc1cc(C)n(-c2nc(-c3ccccc3)nc(-n3c4ccccc4c4ccccc43)n2)n1,12.14
N#Cc1ccc(-n2nc3c(c2-c2ccc(Cl)cc2)CCC3)cc1,18.41
N#Cc1cc(N)ccc1N=Cc1ccc(-c2nc(-c3ccc(C=Nc4ccc(N)cc4O)cc3)nc(-c3ccc(N=Cc4ccc(C=O)cc4)cc3)n2)cc1,21.07
N#Cc1cncc(-c2nc(-c3cncc(C#N)c3)nc(-c3ccccn3)n2)c1,10.73
COc1cccc(-c2nc(C#N)cc(=Nc3ccc(-c4ccnc(C)n4)cc3)[nH]2)c1F,31.16
N#Cc1ccc(-c2ccc(-c3nc(Cc4ccccn4)nc(-c4ccc(C#N)cc4)n3)cc2)cc1,10.9
Nc1cc2nc3ccc4c(O)n(CCO)cc4c3nc2cc1N,23.94
N#Cc1ccc(C2=CC(c3ccc(-c4cncs4)cc3)(C(F)(F)F)NC(=O)C2c2cnccn2)cc1,28.41
COc1ccc(-c2ccc3c(c2)ncn3-c2ccc(-c3nc(C)c(C)n3C)c(-c3ccc(Cl)cn3)c2)cc1,39.8
N#Cc1cccc(-c2ccc(-c3ccc(NCc4ccncc4)cc3)cc2)n1,19.54
CN(C)c1ccc(N=Cc2ccc(-c3nc(-c4ccc(C=Nc5cc(O)c(N)cc5O)cc4)nc(-c4ccc(C=Nc5cc(O)c(N)cc5O)cc4)n3)cc2)cc1,10.92
OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,4.99
Nc1cc(O)c(N=Cc2ccc(-c3cn4c(-c5cc(-c6ccc(-c7nc(Cl)nc(Cl)n7)cc6)cc(-c6ccncc6)n5)c(N)sc4n3)cc2)cc1O,28.6
CN(C=O)c1ccc(-n2c3ccccc3c3ccccc32)cc1,16.27
Nc1ccc(C(c2ccc(N)cc2)(c2ccc(N)cc2)c2ccc(N)cc2)cc1,4.38
O=CN1CCN(C=Nc2nc(N=CN3CCN(C=O)CC3)nc(N=CN3CCN(C=O)CC3)n2)CC1,5.17
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,4.37
CC(=CC=C1C(C=O)CC(=O)C2C3CCC=C4C(C)(C)C(O)CCC43CCC12C)C(=O)O,40.62
Cc1cc(-c2cc(-c3c[nH]c4ccccc34)nc(-c3cccc4[nH]cc(C#N)c34)n2)nc(Cl)n1,35.51
Cc1cccc(Nc2ccccc2-c2nc3ccccc3n2-c2ccc(-c3nc(-c4ccc(C#N)cc4)ncc3Nc3cccc(C)c3)cc2)c1,32.04
N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C#N)cn5)nc4)nc(-c4cc(-c5nc(Cl)nc(Cl)n5)ccn4)n3)cn2)nc1,17.83
O=C(Cc1cc[n+]([O-])cc1)N1CCN(C2c3ccc(Cl)cc3C=C(c3ccc(Cl)cc3)c3cc(Cl)ccc32)CC1,26.51
Cc1nc(N=Cc2ccc(C=O)cc2)nc(Nc2ccc3c(c2)OCO3)n1,13.78
N#Cc1cncc(-c2nc(-c3cncc(C#N)c3)nc(-c3cncc(C#N)c3)n2)c1,4.0
c1ncnc(-c2ccc(-c3cc(-c4ccc(-c5ncncn5)cc4)nc(-c4ccc(-c5ncncn5)cc4)c3)cc2)n1,4.24
FCc1ccccc1-c1ccc(-c2cc(-c3ccc(-c4ncncn4)cc3)cc(-c3ccc(-c4ncncn4)cc3)n2)cc1,18.9
OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,11.05
c1ncnc(-c2cc3c(-c4ncncn4)c4cc(-c5ncncn5)c(-c5ncncn5)cc4c(-c4ncncn4)c3cc2-c2ncncn2)n1,4.41
C#Cc1cccc(N=c2[nH]c(N=c3cc(C)cc[nH]3)nc(=Nc3ccc(N=Cc4cccc(CN5CCCCC5)c4O)nc3)[nH]2)c1,34.44
N#Cc1c2ccccc2c(-c2nc(-c3cccc4ccccc34)nc(-c3c4ccccc4c(C#N)c4ccccc34)n2)c2ccccc12,15.02
Cc1nn(-c2ccc(C(N)=O)cc2NC=C2C(=O)C(=CNc3ccc(N)cc3)C(=O)C(N)C2=O)c2c1cc(Nc1ccc(C#N)c(C#N)c1)c1ccccc12,39.84
C=Cc1nc(-c2cccc(=NC(=O)c3ccco3)s2)n(C)c1-c1nc(-c2ccc(C#N)cc2)nc2ccccc12,34.94
Cc1nccc(-c2ccc(N=c3cc(-c4ccc(-c5ccc(C#N)nc5)cc4)nc(-c4ccccn4)[nH]3)cc2)n1,21.61
C=Cc1cc(C#Cc2ccc(-c3ccc(C#N)cc3)cn2)nc(Cl)c1O,33.24
Cc1ccccc1Nc1cccc(N)n1,20.67
Nc1ccc2cc(N=Cc3ccc(-c4cccc(C(=O)O)c4)o3)ccc2c1,20.33
CSC1=NC(=Cc2cccnc2)C(=O)N1NC=O,24.64
Nc1cc(=O)oc2ccc(N=C=S)cc12,20.47
Nc1ccc(-c2c3ccc(N)cc3nc3cc(N)c(N)cc23)cc1,9.93
N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccncc5)cc4)nc(-c4ccc(-c5ccc(C#N)cc5)cc4)n3)cc2)cc1,7.17
Cn1c(=O)c2cccc3cc(C=O)c4cccc1c4c32,26.82
COc1ccc(C=Nc2ccc(N=C3C=CC=NCC3)cc2OC)cc1,31.75
Cn1nc(-c2ccc(C#N)cc2)nc1C(=O)CCc1ccc(-c2ccc(-c3ccc(-c4nc(Cl)nc(Cl)n4)cc3)cc2)cc1,22.16
N#Cc1ccc(-c2nc(-c3ccc(C#N)cc3)nc(-c3ccc(Cl)c([N+](=O)[O-])c3)n2)cc1,18.25
Cn1nc(-c2cnc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)nc2)cc(N=c2ccc(C#N)c[nH]2)c1=O,23.74
N#Cc1ccc(-c2c[nH]c(=NCc3ccc(-c4ccc(-c5ncc(Cl)cn5)cc4)cc3)nc2-c2ccc(Cl)c(F)c2)cc1,29.44
Nc1cc(O)c(N=Cc2ccc(-c3nc(-c4ccc(C=Nc5cc(O)c(N)cc5O)cc4)nc(-c4cccc(N=C=S)c4)n3)cc2)cc1O,16.28
N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C#N)cn5)nc4)nc(-c4ccc(-c5nc(Cl)nc(Cl)n5)nc4)n3)cn2)nc1,13.84
COC=C1CCC(C(C)C)C1O,27.59
Nc1ccc2nc3cc(N)c(N)c(N)c3nc2c1,16.42
COc1ccc(-n2cnc3cn(-c4ccccc4)c(C)c3c2=N)cc1,25.62
O=CN1CCC(N=c2cc(NCc3ccc(-c4ccccc4)cc3)nc[nH]2)C1,24.04
Cn1c(C(=O)O)cc2cc(-c3ccc4cc(-c5nc6cc(-c7nc8cc(N)ccc8c8ccc(N)cc78)ccc6c6ccc(N)cc56)c5ccc6ccccc6c5c4c3)ccc21,42.31
Nc1ccc(-c2cnc3nccc(-c4ccnc(-n5ccc6ccccc65)n4)c3c2)cc1,26.58
Clc1ccc(-c2ccc3c(=Nc4ccncc4)[nH]cnc3n2)cc1,26.14
CCOC(=O)C1(CO)OC(=O)c2c1cc1n(c2=O)Cc2nc3cc(N)c(N)cc3nc2-1,18.88
N#Cc1ccc(C2CC(=O)N(Cc3ccc(-c4ccc(Cl)nc4)cc3)OC2c2ccc(F)cc2)cc1,29.56
Cc1cc2cc3nc4cc(N)c(N)cc4nc3cc2c(C)c1NCCCCN,31.99
CCC1(O)C(O)=C2CC(=O)C3C(=O)C=CC(=O)C3C2(C)C(O)C1O,39.07
N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C#N)cn5)nc4)nc(-c4ccc(-c5ccc(C#N)cn5)nc4)n3)cn2)nc1,4.22
Clc1nc(Cl)nc(-c2ccccc2)n1,7.21
COc1ccc(-c2cc(=O)c(C(=O)C=Cc3ccc(C=O)cc3)c(O)o2)cc1,22.74
COc1ccc(-c2nc(-c3cnc(OC(C)C)nc3)nc(-c3ccc(F)c(C(F)(F)F)c3)n2)cc1F,31.12
N#Cc1cccc(-c2nc(-c3ccccn3)nc(-c3cccc(C#N)n3)n2)n1,9.44
COC1=C(O)C(=O)C(Br)=C(O)C1=CC(C)=Cc1cc(C=CC#N)nc(C=CC#N)n1,21.0
N#Cc1ccc(-c2nc(-c3ccc(C#N)cc3)nc(-c3ccc(C#N)cc3)n2)cc1,4.15
N#Cc1c2ccccc2c(-c2cc(-c3ccc(-c4nc(Cl)nc(Cl)n4)cc3)nc(-c3c4ccccc4c(C#N)c4ccccc34)n2)c2ccc(Br)cc12,24.85
Nc1ccc(NC=C2C(=O)C(=CNc3ccc(N)cc3)C(=O)C(=CNc3ccc(N)cc3)C2=O)cc1,5.22
CC(C)(C)c1ccc(-c2nc(-c3ccc(C=Nc4cc(O)c(N)cc4O)cc3)nc(-c3ccc(C=Nc4cc(O)c(N)cc4O)cc3)n2)cc1,12.46
CC1C(=O)CC(C=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC#CCC#CCCCCCO)=C1C=CC=CC=Cc1n[nH]c(=N)o1,52.2
OCC1OC2OC3C(O)C(CO)OC(O)C3(O)OC2C(O)C1O,17.86
N#Cc1c2ccccc2c(-c2nc(-c3ccc(N4CCOCC4)nc3)nc(-c3c4ccccc4c(C#N)c4ccccc34)n2)c2ccccc12,17.44
Cc1cc(-c2cc(-c3ccc(C#N)cc3)ncn2)c2ccc(-c3ccc(C#N)cc3)cc2n1,16.69
N#Cc1cncc(-c2ccc3cc(-c4cc(NC(=O)CN5CCOCC5)nc(C#N)n4)ccc3c2)c1,30.68
COc1nc(Oc2cc(C)nc(C)n2)nc(C2CC2)n1,30.56
N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C(F)(F)F)cn5)cc4)cc(-c4cccc(-c5ccc(-c6nc(Cl)nc(Cl)n6)cc5)c4)n3)cc2)cc1,16.35
N#Cc1c(N)nc(-n2c3ccccc3c3ccccc32)nc1-n1c2ccccc2c2ccccc21,16.6
O=Cc1ccc(C=Nc2nc(N=Cc3ccc(Cl)cc3)nc(N=Cc3ccc(C=O)cc3)n2)cc1,13.86
C=C(C)N(C=Nc1ccc(N)cc1)C=C1C(=O)C(C=O)=C(O)C(C=O)=C1O,26.63
N#Cc1ccc(-c2ncc(-c3ccncc3)c(Nc3ccc4c(c3)C(=O)c3ccc(O)cc3C4=O)n2)cc1,23.81
CCOc1cc(-c2nc(-c3ccc(C)cc3)nc(-c3ccc(C#Cc4ccc(-c5ncncn5)cc4)cc3)n2)ccc1OC,24.97
Nc1cc(O)c(N=Cc2ccc(-c3nc(-c4ccc(F)cc4)nc(-c4ccc(C=Nc5cc(O)c(N)cc5O)cc4)n3)cc2)cc1O,9.03
CCCNc1cncc(-c2cc3c(-c4cc(NS(=O)(=O)c5ccc(F)c(C#N)c5)ccc4C)nc(C)nc3cn2)c1,33.85
N#CCCN1CCN(c2ccc(-c3ccc4ncc5[nH]cnc(=Nc6ccc(OCc7cccc(F)c7)c(Cl)c6)c5c4n3)cc2)CC1,34.85
NC1=c2c3c4ncn2c4C=CC=CC=3C1=Cc1c(O)[nH]c2ccc(N)cc12,41.63
Nc1ccc(NC=C2C(=O)C(=CNc3ccc4c(c3)C(=O)c3ccc(N)cc3C4=O)C(=O)C(=CNc3cccc4c(N)cccc34)C2=O)cc1,18.21
Clc1nc(Cl)nc(-c2ccc(-c3cc(-c4ccc(-c5nc(Cl)nc(Cl)n5)cc4)cc(-c4ccc(-c5nc6ccccc6[nH]5)cc4)c3)cc2)n1,10.19
Cc1c(-c2nc(-c3ccc(C#N)cc3)nc(-c3ccc(C#N)cc3)n2)cnn1-c1ccc(-c2ccc(-n3cnc4cc(F)ccc4c3=O)cc2)cc1,27.37
N#Cc1ccc(-c2ccc(C(=O)Nc3ccc(-c4cc(-c5ccc(-c6nc(Br)c(N)c7ccccc67)cc5)cc(-c5ccc(-c6nc(Cl)nc(Cl)n6)cc5)n4)cc3)cc2)cc1,32.71
N#Cc1ccc(-c2nc(-c3ccc(-c4nc(Cl)nc(Cl)n4)cc3)nc(-c3cccs3)n2)cc1,12.46
C=CCC1=C(OC)C2c3ccccc3ON2C1=O,28.3
NC1COC(CNC(=O)c2ccccc2O)C1O,31.03
NC(=O)c1cc(C=O)cc(C=Nc2ccc(-c3nc(-c4ccc(-c5ccc(-n6c(-c7ccc(O)cc7)cc7cc(N)ccc76)cc5)cc4)nc(-c4ccc(N)c(N)c4)n3)cc2)c1,43.69
NCCNc1nc2cc(C(=O)c3ccc(N)cc3)ccc2c(=O)n2c1nc1ccccc12,29.81
Nc1ccc2c(c1)c1cc(NC=C3C(=O)C(C=O)=C(O)C(C=O)=C3O)ccc1n2-c1ccc(NC=C2C(=O)C(C=O)=C(O)C(C=O)=C2O)cc1,9.47
Nc1cc2nc3c4nc5cc(N)c(N)cc5nc4c4nc5cc(N)c(N)cc5nc4c3nc2cc1N,4.76
N#CC1C(=N)N(N=Cc2ccc(N)cc2)OC1=O,27.99
c1ccc(-c2nc(-n3c4ccccc4c4ccccc43)nc(-n3c4ccccc4c4ccccc43)n2)nc1,12.68
Cc1nccn1-c1ccc(-n2nc(C(=O)N=C(N)N)nc2-c2ccc(NC(=O)C3CC3)cc2)cc1,31.34
NC(=O)c1ccc(-c2nc(-c3ccc(-c4ncncn4)cc3)nc(-c3ccc(-c4ncncn4)cc3)n2)cc1,13.85
Nc1ccc2c(=O)n(Cc3ccc(-c4ccccc4-c4nn[nH]n4)cc3)c(-c3ccc(-c4ccccc4-c4nn[nH]n4)cc3)nc2c1,24.64
Cc1nc(-c2ccc(C=Nc3cc(O)c(N)cc3O)cc2)[n+](C)c(C(C)(C)C)n1,20.72
O=CC1=C(O)C(C=O)=C(O)C(=CNc2ccc(C(=O)c3ccc(N=C4C(=Cc5ccc(C=O)cc5)C(=O)c5ccccc54)cc3)cc2)C1=O,21.22
N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ncncn5)cc4)nc(-c4ccc(-c5ncncn5)cc4)n3)cn2)nc1,12.75
O=C1c2ccccc2C(=O)c2nc(F)ccc21,24.37
C#Cc1c(C)cc(C=Cc2ccc3nc4c(c(-c5ccc(N)cc5)c3c2)C(O)CC(C)(C)C4)n(C)c1=O,39.15
O=Cc1ccc(C=Nc2nc(N=Cc3cccnc3)nc(N=Cc3cc(C=O)c(O)c(C=O)c3O)n2)cc1,19.27
CC1=C2CC(=O)C=CC2(C)C2CCC2C(C=O)C1=CNc1ccc(-c2nc(Nc3ccc4nc(C)n(C)c4c3)cc(N3CCN(C)C(=O)C3)n2)cc1,43.2
N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5nc(Cl)nc(Cl)n5)cc4)nc(-c4cccc5ccccc45)n3)cn2)nc1,16.37
CC1=CC2OC3C(O)C=C(CO)C4C(C)(C(=O)C(C)C(O)C4(O)C2(O)C1=O)C(C)C3O,29.11
Clc1nc(Cl)nc(-c2ccc(-c3ccc(-c4nc(-c5ccc(-c6ncncn6)cc5)nc(-c5ccc(-c6nc(Cl)nc(Cl)n6)cc5)n4)cc3)cc2)n1,10.4
O=C(O)c1ccc(-c2ncncn2)cn1,15.53
CC1CN(Cc2nc(-c3ccccc3)no2)CCO1,21.27
CC12CNC(=Nc3ccc4c(-c5nc(-c6ccc(C=Nc7cc(O)c(N)cc7O)cc6)nc(-c6ccc(-c7ccc(C#N)cc7)c7ccccc67)n5)c5cccn5[n+]([O-])c4c3)N3C(=O)C1CC32,50.95
Nc1ccccc1N,8.25
C=C1C(O)C(O)CC2(C)C3=CC(C)(O)CC(C)(O)C3=CCC12,34.91
CC1(C)OC2OC3C(O)C(O)C(O)OC3C(O)C(O)C2O1,17.33
N#CC=Cc1nc(C=CC#N)nc(C=CC#N)n1,5.39
Nc1ccc2[nH]c3c(N)cccc3c2c1,19.63
O=Cc1cc(C=Nc2cc(-c3ccc(-c4ncncn4)cc3)cc3nc(-c4ccc(-c5ccc(-n6ccnc6)cc5)cc4)ncc23)c(O)c(C=O)c1O,28.66
CN(C)c1ccc(NC=C2C(=O)C(C=O)=C(O)C(C=O)=C2O)cc1N,15.57
N#Cc1ccc(-c2nc(-n3cnc4ccccc43)nc(-n3c4ccccc4c4ccccc43)n2)cc1,16.17
O=CNc1ncc(-c2nc(-c3ccc(N=Cc4cc(C=O)c(O)c(C=O)c4O)nc3)nc(-c3ccc(N=Cc4cc(C=O)c(O)c(C=O)c4O)nc3)n2)s1,15.58
N#Cc1c2ccccc2c(-c2nc(-c3nc4ccccc4s3)nc(-c3c4ccccc4c(C#N)c4ccccc34)n2)c2ccccc12,12.73
N#Cc1cncc(-c2nc(-c3ccc(C#N)c(C#N)c3)nc(-c3cccc(C#N)n3)n2)c1,11.41
CC1=C(CC=O)C(=CNc2ccc(S(N)(=O)=O)cc2)C(=O)C(C=CC=C2N(C)c3ccccc3C2(C)C)=C1,30.55
CNC(=O)c1cc(Oc2ccc(-n3c4ccccc4c4ccc(C#N)cc43)cc2)ccn1,28.39
