SMILES,NLL
Cn1cnc(-c2ccc3c(Oc4ccc(-c5cnc(C#N)c(C#N)n5)cc4)c(-c4cnc(C#N)nc4)nc(C#N)c3c2)c1,18.43
N#Cc1cc(C#N)nc(-c2cccc(-c3ccncc3)c2)n1,11.35
N#Cc1ccc(-c2nc(C#N)c(-c3ncco3)cc2-c2ccc(C#N)nc2)nc1,19.7
N#Cc1ccc(-c2cnc(-c3ccc(-c4cc(-c5cccc(F)c5)nc(-c5ccc(C#N)nc5)n4)cc3)nc2C#N)cc1,22.68
N#Cc1ccc(-c2ncc(-c3cc(-c4ccccc4C#N)cc(-c4ncc(C#N)c(-c5ccc(C#N)nc5)n4)n3)cn2)cn1,18.84
N#Cc1ccc(-c2cc(-c3cccnc3F)nc(-c3cc(C#N)cc(-c4ccc(C#N)nc4)c3C#N)n2)nc1,21.12
C#CCn1nc(-c2ccc(C#N)nc2)cc1-c1ccc(C#N)nc1,23.33
COc1ccc(-c2c(-c3cnc(-c4ccc(-c5ccc(C#N)cc5)cc4)c(-c4ccc(C#N)cc4)n3)cnn2-c2ccc(C#N)cc2)cc1,20.7
N#Cc1ccc(-c2ccc(-c3nc(-c4cnc(OC5CCC(C(N)=O)CC5)c(C#N)c4)nc(-c4cc(C#N)ccn4)n3)cc2C#N)cc1,17.06
N#Cc1ccc(-c2ccc(C#CC#Cc3ccc(-c4ccc(C#N)cc4)nn3)cn2)cc1,13.23
N#Cc1cccc(-c2cc3c(ncn3Cc3cncc(C#N)n3)c(C#N)n2)c1,11.23
N#CC(C#N)=c1ccc(=C(C#N)c2nc(C(N)=O)nc(C(C#N)=c3ccc(=C(N)c4ccc(C#N)cc4)cc3)n2)cc1,18.28
Cc1nc(CNC(=O)c2cc(-c3ccc(C#N)cc3)n(-c3ccc(-c4cccc(C#N)n4)cc3F)n2)ccc1C#N,25.02
Cc1cc(C#N)ccc1-c1ccc(-c2cc(-c3ccc(C#N)nc3)nc(-n3cnc4cc(-c5ncc(C#N)cn5)ccc43)c2C#N)cc1,28.98
N#Cc1cccc(C#Cc2ccc(-c3cnc(-c4cccc(C#N)n4)nc3)cc2)n1,11.26
N#Cc1ccc(COCc2ncc(-c3cnccn3)c(-c3cnc(-c4ccc(C#N)nc4)c(C#N)n3)n2)nc1,23.6
Cc1cc(C#N)ccc1-c1cc(C(c2ccc(C#N)c(C#N)c2)n2cncn2)ccc1C#N,20.23
N#Cc1cccc(-c2cc(-c3ccc(Cl)nc3)nc(-c3cccc4c3CCCC4N)n2)c1,23.31
N#Cc1ccc(-c2cc(-c3ccc(C#N)cc3)nc(-c3cnc(-c4ccc(-c5cc6c(ncn6CC6OC(CO)C(O)C(O)C6O)c(C#N)n5)cn4)cn3)c2)cc1,21.35
OCC1OC2OC3C(CO)OC(OC2C(O)C1O)C(O)C3O,12.09
Cc1cn(-c2ccc(C#Cc3nc(C#N)ccc3-c3cc(-c4ccc(C#N)nc4)c(C#N)c(C)n3)cc2)cn1,19.94
CCc1nn(-c2ccc(-c3ccc(C#N)cc3)cc2)c2cc(C#N)cc(-c3ccc(C#N)cc3)c12,23.31
N#Cc1ccc(-c2cc(-c3ccc(C#N)cc3)c(-c3ccc(C#N)cc3)cc2-c2ccc(C#N)cc2)cc1,10.66
Cc1nc(-c2cccc(Cc3nc(-c4cccc(C#N)n4)cc4ccc(C#N)nc34)c2)ncc1C#N,26.9
Cc1nc(-c2ccc(C#N)cc2)c(C#N)c(-c2cccc(-c3ccc(C#N)nc3)n2)n1,13.91
N#Cc1cccc(C=Nc2ccc(-c3nc(-c4ccc(N=Cc5cc(C#N)cc(C=O)c5O)nc4)nc(-c4ccc(C#N)c(F)c4F)n3)cn2)c1,10.31
N#Cc1cccc(-c2ccc(=NC(Oc3ccc(-c4cccc(C#N)n4)c(F)c3)c3cccc(-c4ccncn4)n3)[nH]c2)n1,38.27
COc1ccc(C(c2ccc(OC)cc2)=c2c3ccccc3c(=C(c3ccc(OC)cc3)c3ccc(OC)cc3)c3ccccc23)cc1,7.01
N#Cc1ccc(-c2nc(-c3ccncc3)nc(C#N)c2-c2ccc(C#N)cc2)cc1,13.84
N#CC(C#N)=c1ccc(=C(C#N)c2nc(-c3ccc(F)cc3)nc(C(O)c3ccc(C#N)cc3)n2)cc1,10.6
N#Cc1cccc(-c2cc(-c3ccc(C(C#N)C#N)cc3)ccc2-c2nc(C#N)c[nH]2)n1,20.9
N#Cc1cccc(-c2nc(-c3ccc(OC4CCC(C(=O)O)CC4)c(C#N)c3)nc(-c3ccc(C#N)c(-c4ccccc4)c3)n2)n1,10.82
N#Cc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccncc5)cc4)nc(-c4ccc(C#N)nc4)n3)cn2)nc1,16.27
Cc1nc(-c2cc(F)c(C#N)c(F)c2F)nc(-c2nc(N3CCOC(c4ccc(C#N)cc4)C3)nc(-c3ccc(C#N)cc3C)c2C#N)n1,15.72
N#CC(C#N)=c1ccc(=C(C#N)c2nc(C(=O)c3ccc(C#N)cc3)nc(-c3ccc(C#N)nc3)n2)cc1,8.06
N#Cc1cccc(-c2ccc(N=c3nc(-c4cnc(C#N)nc4)c(C#N)c[nH]3)nc2)n1,9.56
N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(C#N)nc4)c4ccc(-c5ncncn5)cc4n3)cn2)cc1,13.35
CC(C)c1nc2c(-c3ccc(C#N)cn3)cc(-c3ccc(C#N)cn3)cc2n1-c1ccc(-c2ccc(C#N)cc2)cc1,19.86
Cc1cc(C#N)c(Cl)cc1-c1nc(C2CC2)nc(-c2nc(-c3ccc(-c4ccc(C#N)nc4)cc3)cc(C(F)(F)F)n2)c1C#N,18.11
COc1ccc(-c2nc(-c3ccc(C#N)cc3)cc(-c3cnccc3-c3ccc(C#N)cc3)n2)cn1,18.68
N#Cc1ccc(-c2ccc(C=CC(=O)c3ccc(-c4ccc(C#N)cc4)cn3)cc2)cc1,10.81
N#Cc1cc(-c2ccc(C#N)c(C#N)n2)c2cc(-c3ccncc3)ccc2c(=O)c1,22.14
N#CC(C#N)=c1ccc(=C(C#N)c2nc(C(=O)n3ccnc3)c(-c3ccc(C#N)cc3)c(-c3ccc(C#N)cn3)n2)cc1,19.75
N#Cc1ccc(CN2CCC(c3cc(-c4ccc(C#N)cc4)n(-c4ccc(C#N)c(C#N)c4)n3)CC2)cc1,18.26
N#Cc1cc(-c2cc3c(ncn3CC3CCNCC3)c(C#N)n2)ccn1,13.52
N#Cc1ccc(C#Cc2ccc3c(c2)N(CC(O)Cc2ccc(O)c(C(=O)O)c2)C(=O)C(=Cc2ccc(-c4ccc(C#N)cc4)cc2)C3=O)cc1,38.32
N#Cc1cccc(-c2ccc(N(Cc3cccc(-c4ccnc(C#N)c4)c3)c3cc(C#N)nc(C#N)n3)cc2)c1,19.75
N#Cc1ccc(-c2nc(-c3cnc(C#N)nc3)c3cc(-c4ncncn4)c(-c4cnc(C#N)c(C#N)n4)n3n2)cn1,17.96
N#Cc1ccc(-c2cc(C#N)nnc2-c2ccc(-c3cccc(C#N)c3)cc2)nc1,12.31
N#Cc1ccc(-c2ccc(-c3cc(-c4cnc(C#N)nc4)nc(C#N)n3)cc2F)cn1,10.81
CCC1(CC)C(=O)C(C(=O)C=Cc2ccc(C#N)cc2)C(=O)C(C=O)=C1O,14.87
Cc1ccc(-c2nc(C(=O)c3ccc(-c4ccc(C#N)cc4)cc3)nc(-c3nccc(-c4cccc(C#N)c4)n3)c2C#N)c(C)c1,19.61
N#Cc1ccc(C(=O)c2ccc(C#N)cc2-c2nccc(-c3nc(C#N)nc(-c4ccc(-c5cccc(C(=O)O)c5)cc4)n3)c2C#N)cc1,24.98
N#Cc1ccc(-c2ncc(C#N)nc2-c2ccc(-c3cnc(-c4ccc(C#N)nc4)c(C#N)n3)cn2)cc1,13.74
N#Cc1ccc(-c2cc(-c3ccncc3)cc(-c3ccc(-c4cc(C#N)c(C#N)cn4)cc3)c2)nc1,16.43
N#Cc1ccc(-c2cc(-c3ccc(C#N)nc3)nc(-c3ccc(-c4cnc(Nc5ccc(C#N)c(C#N)n5)c(C#N)n4)cn3)c2)cn1,21.73
Nc1cc(C(=O)O)[nH]c1C(=O)O,26.37
N#Cc1ccc(-c2ccc(C#N)nc2-c2ccnc(-c3ccc(C#N)nc3)c2)cc1,11.3
N#Cc1cccc(-c2ccc(Sc3ccc(C#N)c(C#N)c3)c(C#N)c2)n1,17.01
N#Cc1cccc(-c2csc(C(O)c3cccc(C#N)c3)n2)c1,16.2
CCc1noc(-c2ccc(Nc3ccc4c(c3)CCc3cc(Nc5ccc(C#N)cc5)ccc3C4=O)nc2-c2ccc(C#N)nc2)n1,25.38
N#Cc1ccc(C#Cc2nc(C#N)cnc2-c2ccc(C(=O)NCCc3ccncc3)c(F)c2)nc1,27.15
C=Cn1nc(-c2ccc(-c3ccc(C#N)cn3)cc2)c(-c2ccccn2)n1,19.53
N#Cc1ccc(-c2cc[n+](-c3cc(-c4ccc(C#N)nc4)nc(-c4ccc(C#N)nc4)n3)cc2)cc1,11.22
N#Cc1ccc(C#Cc2nc(-c3ccc(-c4ccc(-c5ccc(C#N)nc5)c(C#N)n4)cc3)nc3ccccc23)nc1,23.92
N#Cc1cc(-c2ccc3c(C#N)nc(-c4cccc(-c5ccc(C#N)c(F)c5)c4)nc3c2)ccn1,22.66
N#Cc1ccc(CNC(=O)C(Cc2ccc(C#N)cc2)=NC(=O)CCc2ccc(-c3ccccc3C#N)cc2)cc1,31.41
N#Cc1ccc(-c2ccc(-c3nc(C#N)nc(-c4ccc(-c5cccc(C#N)n5)c(C#N)n4)n3)cc2C#N)nn1,19.8
N#Cc1ccc(-c2nc3c(C#N)cnn3cc2N=Cc2ccc(-c3nc(C#N)c(-c4ccc(C#N)cc4)o3)cc2)cc1,15.32
CC1c2ccccc2CCN1c1cc2c(-c3ccc(C#N)nc3)cc(-c3cccc(C#N)n3)nc2cc1C#N,26.34
N#Cc1cnc(-c2ccc(-c3ccc(C#Cc4cccc(-c5nccc(C#N)n5)c4)c(C#N)c3)cc2C#N)nc1,23.25
N#Cc1ccc(Oc2nnc(-c3cnc(-c4ccc(C#N)nc4)c(C#N)n3)cc2C#N)cc1,12.35
N#Cc1ccc(-c2cc(-c3cnc(CN)c(-c4ccc(C#N)c(C#N)n4)c3)nc(-c3ccc(C#N)cc3)n2)cc1,22.53
N#Cc1ccc(-c2cc(-c3ccc4sc(-c5ccncc5)nc4c3)cc(-c3ccc(C#N)nc3)n2)nc1,23.17
CC(O)C(C)NC(=O)c1cc(-c2nc(-c3ccnc(C#N)c3)cc(-c3cccc4cc(-c5ncncn5)ccc34)n2)c(C#N)c(-c2cccc(C#N)c2)n1,41.78
N#Cc1ccc(-c2ccc(-c3nc(C#N)cc(-c4ccc(C#N)nc4)n3)cc2)cc1,13.65
N#Cc1ccc(-c2nc(-c3ccc(C#N)nc3)nc(-c3nc(C#N)c[nH]3)n2)cc1,16.15
N#Cc1cc(-c2cc(-c3cccc4cc(F)ccc34)nc(-c3cccnc3)n2)cnc1OC1CCC(C(=O)O)CC1,21.37
Cc1nc(-c2cc(-c3cccc(C#N)n3)nc(-c3ccc(C#N)c4ccccc34)n2)c2ccccc2n1,12.18
N#Cc1ccc(Nc2nc(Nc3ccc(Br)s3)ncc2C#N)cc1Cl,14.54
N#CC(C#N)=c1ccc(=C(C#N)c2nc(-c3ccc(C#N)nc3)nc(C(c3ccc(C#N)cc3)(c3ccc(C#N)nc3)c3ccc(C#N)nc3)n2)cc1,16.39
N#Cc1ccc(-c2cc(-c3ccc(C#N)cn3)cc(Nc3ccc4c(c3)C(=O)c3ccc(N)cc3C4=O)c2C#N)cc1,18.65
N#Cc1ccc(-c2ccc(-c3ccc(C#Cc4ccc(C#N)c(C#N)n4)nc3)nc2C#N)cc1,15.83
CCn1c(=O)c(=CNc2ccc(C#N)c(C#N)c2)n(Cc2ccc(C#N)cc2)c(=O)c1=C1CC(=O)C(C(=O)O)=CC1=O,39.51
N#Cc1ccc(-c2ccc(C#Cc3cccc(C#N)n3)nc2)cc1,11.34
N#Cc1ccc(-c2ccc(-c3cc(-c4ccc(C#N)nc4)nc(-c4cc(C#N)ccn4)n3)nc2)nc1,22.18
N#Cc1ccc(-c2cc(-c3ccc(C#N)cc3)cc(-c3ncc(-c4ccc(C#N)cc4)c(C#N)n3)c2)cc1,16.37
N#Cc1ccc(-c2cc(-c3ccc(Oc4cccc(N)c4C#N)cc3)nc(-c3ccc(C#N)cc3)n2)cc1,14.93
N#Cc1ccc(-c2ccc(-c3cc(C#N)c(-c4ccc(-c5nc(C#N)ccc5-c5ccc(C#N)cc5)nc4)cn3)nc2C#N)cc1,15.93
N#Cc1ccc(-c2ccc(-c3nc(-c4ccc(C#N)c(Cl)c4)nc(-c4cccc(C#N)n4)n3)cc2C#N)nc1,17.16
CCc1noc(-c2ccc(N=c3[nH]c(-c4ccc(-c5ccc(C#N)cc5)cc4)nc4ccccc34)cc2)n1,17.32
CCCc1ccc(O)c(Cc2nc(-c3ccc(C#N)cc3)cs2)n1,24.32
CN(C)c1ncc(-c2nc(Nc3ccc4c(c3)C(=O)c3cc(N)ccc3C4=O)c3cc(-c4ncncn4)ccc3n2)cn1,27.05
N#Cc1ncc(-c2ccc(-c3ccc(C=O)cc3)cn2)cn1,20.91
CS(=O)(=O)c1ccc(-c2ccc(C#Cc3nc(C#N)c(C#N)nc3-c3ccc(C#N)cc3)cc2)cc1,19.76
CCCCc1nc(C=CC#N)c(C=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,18.07
N#Cc1ccc(-c2ccc(-c3c(-c4ccc(Cl)cn4)cc(-c4ccc(C#N)cc4)n3C#N)nc2C#N)cc1,26.05
Cc1cc(C#N)c(F)cc1-c1cc(C#N)cc(-c2nc(C#N)cc(-c3cncc(C#N)n3)n2)c1C#N,19.44
N#Cc1ccc(-c2cc(-c3ccc(NCc4ccccc4C#N)cc3)cc(-c3ccc(C#N)nc3)n2)nc1,16.38
COc1ccc(NC(=O)Nc2cccc(-c3cc4[nH]cnc4c(C#N)n3)c2)cc1C#N,19.66
N#Cc1ccc(-c2cc(-c3cc(-c4ccc(C#N)nc4)nc(-c4cccc(OC(F)(F)F)c4)c3)ccc2C#N)cc1,24.52
N#CC=Cc1ccc(C#N)c(-c2ccc(-c3cccc(C#N)n3)nc2)n1,15.89
N#Cc1ccc2c(ccn2-c2ccc(-c3ccc(-n4c(=O)c5ccccc5n5cccc5c4=O)cc3)cc2)c1,24.2
CNc1nc(C)c(C)nc1C#N,15.94
N#Cc1c(C#Cc2ccc(CN3CCC(O)C3)cn2)cccc1Oc1ccc(-c2c[nH]c(=N)c(C#N)c2)c(F)c1,33.11
N#Cc1ccc(-c2cc(-c3ccc(C#N)nc3)nc(-c3c(N)sc4ccccc34)n2)cc1,17.59
N#Cc1cccc(-c2ccc(-c3ccc(-n4c5ccccc5c5ccccc54)cc3)nc2C#N)n1,9.82
CN1CCN(c2nc(-c3ccc(C#N)nc3)c(C#N)c(C#N)c2C#N)CC1,16.89
N#CC=Cc1cc(-c2ccnc(C#N)n2)cc(C=CC#N)n1,12.79
N#Cc1ccc(-c2ccc(-c3cc(-c4ccc(C#N)nc4)nc(-c4ccc(C#N)nc4)n3)cc2C#N)nc1,14.59
CCCCNc1cc2nc(-c3ccc(C#N)cc3)n(-c3ccc(-c4ccc(C#N)cc4)cc3)c2cc1N,23.29
OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,6.11
N#CC=Cc1c(-c2ccc(C#N)cc2)nc2cc(C#N)c(-c3ccc(C#N)cn3)cc2c1-c1ccc(C#N)cc1,25.37
N#Cc1ccc(-c2cc(-c3ccc(C#N)c(-c4ccc(C#N)cc4)n3)nc(-c3ccc(C#Cc4cnc(C#N)c(C#N)n4)cc3)n2)cc1,22.92
N#Cc1cc[nH]c(=Nc2ccc(-c3cccc(C#N)n3)cn2)c1,8.52
N#Cc1cncc(-c2ccc3nc(-c4ccc(-c5ccnc(C#N)c5)cc4)n(-c4ccc(-c5cccc(C#N)n5)cc4)c3c2)c1,26.56
N#Cc1ncc(-c2ccc(-c3cc4c(ncn4Cc4ccc(-c5ccncc5)nc4)c(C#N)n3)cc2)cn1,12.11
N#Cc1nc(C#Cc2ccccc2)nc2ccccc12,16.41
Cn1ccc(-c2ccc(N(Cc3cccc(C#N)c3)c3ccc(-c4cncc(C#N)n4)cc3)c(C#N)n2)cc1=O,22.85
N#CCn1cnc2c(C#N)nc(-c3cncc(C#N)c3)cc21,9.18
N#Cc1ccc(-c2cc(C#N)cc(-c3cccc(-c4cc(C#N)c(C#N)cc4-c4ccc(C#N)nc4)n3)c2C#N)nc1,24.02
CC(C)Oc1ccc(-c2nc(-c3ccc(C#N)nc3)cc(-c3ccc(-c4ccc(C#N)nc4)c(C#N)n3)n2)cc1C#N,17.53
N#CC=Cc1nc(C#N)c(C#N)nc1C#N,10.09
N#Cc1cccc(-c2cc(-c3ccccc3C#N)nc(-c3cccc(C#N)n3)n2)n1,11.08
N#Cc1ccc(-c2ccc(-c3cc(-c4ccc(-c5ccc(C#N)cn5)cc4)c(CF)cn3)nc2)cc1,31.29
OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,12.83
CCn1c(C#N)ccc1-c1cccc(-c2nccc(-c3cnc(OC4CCC4)c(C#N)c3)n2)c1,16.77
N#Cc1ccc(-c2cc(-c3cnc(-c4cccc(C#N)n4)c(C#N)n3)ccc2F)nc1,10.18
N#Cc1ccc(-c2ccc(C#Cc3ccc(-c4cccc(C#N)n4)cc3)nc2)cc1,10.95
N#Cc1ccc(-c2cc(-c3cccc(C#N)n3)c3ccc(-c4cnc(C#N)nc4)cc3n2)cn1,14.1
N#Cc1ccc(-c2ncc(-c3ccc(-c4ccc(-c5ccc(C#N)nc5)nc4)nc3)nc2C#N)cc1,10.39
C#Cc1ncnc(=NC(c2ccc(C#N)nc2)c2ccc(-c3nc(C#N)c[nH]3)c(-c3ccc(C#N)cc3C#N)c2)[nH]1,28.67
N#Cc1cncc(-c2ccc(-c3nc(C#N)c[nH]3)nc2)c1,13.78
N#Cc1ccoc1C(=O)Nc1ccc(-n2nc(C(F)(F)F)cc2C2CC2)cc1,23.12
COc1ccc(C#N)cc1-c1nc(-c2ccc(C#N)cc2)cc(-c2cc(C)n(-c3ccc(C)cn3)c2C)n1,26.65
N#Cc1ccccc1C=NNC(=O)C(C#N)c1ccc(-c2ccccc2)c(F)c1,22.69
N#Cc1ccc(-c2cc(-c3cnc(-c4ccc(C#N)nc4)c(C#N)c3)nc(C(F)(F)F)n2)cc1,16.85
N#Cc1ccc(-c2ccc(C#Cc3cc(C#N)cc(-c4ccc(C#N)nc4)c3)nn2)cc1,15.1
N#Cc1ccc(-c2nc(C3CC3)nc(-c3cc4ncccc4c(-c4ccnc(C#N)n4)n3)c2C#N)cc1,23.63
N#Cc1cc(C(c2ccccc2)c2ccc(-c3ccccc3)cc2)ccc1N,19.95
N#Cc1ccc(-c2ccc(-c3nc(C#N)cnc3-c3ccc(-c4cccc(C#N)c4)cc3)cn2)nc1,10.41
N#Cc1ccc(Nc2ncc(-c3ccc(C#N)cc3)cc2-c2cncc(-c3ccc(C#N)cc3)n2)cc1,12.54
N#Cc1ccc(-c2cc(C#Cc3ccc(-c4ncc(C#N)cc4O)cn3)ccc2C#N)nc1,22.08
COc1ccc(-c2nc(C#N)ccc2C#Cc2ccc(C#N)cc2)cc1C#N,13.73
N#Cc1ccc(-c2cc3ncc(C#N)cc3nc2-c2ccc(C#N)nc2)cc1,14.69
N#Cc1ccc(-c2c[nH]c(=N)c(-c3cc(-c4ccncc4)nc(C#N)n3)n2)cc1,14.83
N#Cc1ccc(-c2nccc(-c3nc(N=c4cc(C#N)cc[nH]4)nc(-c4ccc(C#N)cc4)c3C#N)n2)cc1,18.2
N#Cc1ccc(-c2cc(-c3cc4c(ncn4CC4CC4)c(C#N)n3)cc(-c3cccs3)c2)cn1,17.15
N#Cc1ccc(-c2cccc(-c3nc(-c4ccc(C#N)nc4)nc(-c4cccc5ccccc45)n3)c2C#N)c(C#N)c1,11.82
N#Cc1cccc(-c2ccc(-c3ccc(-c4cnc(C#N)nc4)c(F)c3)nc2C#N)n1,14.03
N#CC(C#N)=c1ccc(=C(C#N)c2nc(C(=O)c3ccc(C#N)cc3)c3ccc(-c4ccc(NC=O)cc4)cc3n2)cc1,18.38
N#Cc1ccc(-c2cn(-c3ccc(-c4ccc(C#N)c(C#N)c4)cc3)c(=O)nc2-c2ccc(C#N)cc2)cc1,18.44
Cc1c(C#N)c2ccc(-n3cc(-c4ccncc4)nn3)cc2n1Cc1ccccc1,30.59
N#Cc1cccc(-c2ccc(-c3cnc(C#N)nc3)c(F)c2F)n1,14.31
N#Cc1ccc(-c2ccc(-c3cc(-c4ccc(C#N)nc4)nc(C#N)n3)cc2C#N)cc1,11.12
N#Cc1ccc(-c2cc(-c3cccc(C#N)n3)ccc2-c2ccc(C#N)nc2)cc1,12.15
N#Cc1ccc(-c2ccc(-c3nc(C#N)c4ncn(CC5CCOCC5)c4n3)cc2)cc1,13.95
N#Cc1ccc(Nc2nc(-c3ccc(C#N)cc3)c(C#N)nc2-c2ccc(-c3ccc(C#N)cn3)nc2)cc1,10.3
N#Cc1cnn(-c2nc(-c3ccc(OC4CCC(C(=O)O)CC4)c(C#N)c3)nc(-c3cccc(C#N)n3)n2)c1,14.85
N#Cc1ccc(-c2nc(C#N)c(Nc3cccc(-c4ccc(C#N)nc4C#N)c3)o2)cc1,25.16
N#Cc1ccc(-c2ccc(-c3nc(C#N)cc(-c4ccc(C#N)nc4)n3)cn2)nc1,7.7
OCC1OC2OC3C(CO)OC(OC4C(CO)OC(OC5C(CO)OC(OC6C(CO)OC(OC7C(CO)OC(OC1C(O)C2O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O,8.26
COc1ccc(-c2ccc(-c3cc(C4CCC4)nc(C#N)n3)cc2C#N)cn1,19.79
N#Cc1ccc(-c2ccc(-c3nc(C#N)nc(-c4ccc(-c5cccc(C#N)c5)cc4)n3)cn2)nc1,12.25
N#Cc1ccc(-c2nc(-c3ccncc3)ns2)cn1,17.33
N#Cc1ccc(-c2nc(=Nc3ccc(-c4cccc(C#N)n4)cn3)[nH]cc2F)cn1,15.2
N#Cc1ccc(-c2cc(-c3ccc(-c4cccc(C#N)n4)cc3)nc(-c3cc(-c4ccc(C#N)nc4)cc(-c4ccc(C#N)cc4C#N)c3C#N)n2)cc1,12.9
CSc1nnc(-c2ccc(C#N)cc2)c(-c2ccc(C#N)cc2)n1,21.65
Cc1cc(-c2nc(-c3ccc(C#N)cc3)nc(-c3ccc(-c4ccc(C#N)cc4)cc3)n2)c(C#N)c(-c2c(Cl)cccc2Cl)n1,21.09
Cn1cc(-c2cc(-c3cc(-c4ccc(C#N)cc4)ncn3)c3cc(C#N)cnc3c2)cn1,26.18
N#Cc1ccc(-c2nc3ccc(-c4ccc(-c5ccc(C#N)nc5)c(C#N)n4)cn3c2CN2CCOCC2)cc1,29.96
N#Cc1ccc(-n2cc(C#N)c(-c3cccc(-c4cncc(C#N)c4)c3)n2)cc1,16.89
N#Cc1cc(-c2ccc(-c3c[nH]c(=N)cn3)c(F)c2)c(-c2ncncn2)c(C#N)n1,16.25
Cc1nc(-c2ccc(-c3ccc(C#N)cc3)c(C#N)c2)ccc1-c1nc(C#N)cc(C=O)n1,17.95
N#Cc1cc(-c2ccc(-n3ccc(C#N)c3)c(Cl)c2)cc(-c2cccc(C#N)n2)c1,28.26
N#Cc1ccc(C#Cc2ccc(-c3cccc(C#N)n3)nc2)nc1,12.44
N#Cc1ccc(-c2cc(-c3ccc(-c4ccc(C#N)nc4)c(C#N)n3)nc(-c3cccc(C#N)n3)n2)cn1,16.3
N#Cc1ccc(-c2cc(C#N)cc(C(=O)Nc3cc(C#N)cc(-c4nc(-c5cccnc5)nc(-c5cnc(OC6CCOCC6)c(C#N)c5)n4)c3)c2)cc1,20.16
N#Cc1ccc(-c2ncc(-c3ccc(-c4nccc(C#N)n4)cc3)nc2C#N)cn1,10.79
N#Cc1cccc(-c2cc(-c3noc(C#N)n3)nc(-c3ccc(C#N)nc3)n2)c1,16.13
N#Cc1ccc(-c2ccc(-c3ncnc(-c4ccc(C#N)nc4)n3)cc2C#N)nc1,10.7
N#Cc1ccc(-c2nc(-c3ccc(C#N)nc3)c(C#N)nc2-c2cccc(C#N)c2)cc1,12.89
N#Cc1ccc(Oc2ccc(-c3cc(C#N)nc(-c4cc(-c5ccc(C#N)nc5)nc(-c5c(C#N)cccc5C#N)c4C#N)n3)nc2C#N)cc1,23.72
N#Cc1ccc(-c2c(C#N)cc(C#N)n2-c2ccc(-c3cccc(C#N)n3)cc2)cc1,14.52
N#Cc1cnc(-c2cccc(-c3cnc(-c4ccc(-c5cccc(C#N)n5)c(C#N)n4)cn3)c2)cn1,13.2
N#Cc1ccc(-c2ccc(-c3cnc(-c4ccc(F)cc4)c(-c4ccc(C#N)cc4)n3)cc2C=NN=c2ccc(Cl)n[nH]2)cc1,23.58
N#Cc1ccc(C#N)c(-c2cc(C#N)nc(-c3c(F)c(F)c(C#N)c(F)c3F)n2)c1,16.03
N#Cc1ccc(-c2ccc(-c3nc(-c4cccc(C#N)n4)nc(-c4cccc(C#N)n4)n3)cc2C#N)cc1,10.2
