SMILES,NLL
O=C(NC(=O)c1cccc(F)c1)NC1CCCCC1,24.11
CC1(c2ccc(Cl)cc2)NC(=O)N(C(=O)COc2nn(-c3cccc(C#N)c3)c3ccccc23)C1=O,33.59
CCCCc1nn(-c2ccc(N3CCOCC3=O)cc2)c(=O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,22.76
O=c1c(-c2ccccc2)coc2c(CN3CCCCCC3)c(O)c(Cl)cc12,21.24
N#Cc1cccc(C#N)n1,6.09
CC1CCC(=NN=c2[nH]c(-c3ccc(-c4ccccc4)cc3)cs2)CC1,21.52
N#Cc1ccc(C=Cc2ccc3c(c2)c(C=O)cn3-c2ccc(C#N)cc2)cc1,22.55
CCN(CC)Cc1c(O)ccc2c(=O)c(-c3ccc(C=O)cc3)c(C(=O)c3ccc(C#N)cc3)oc12,26.29
N#Cc1ccc(C=Cc2nc3ccccc3c(=O)n2-c2ccccc2)cc1,13.05
O=C1NC(=S)NC(=O)C1=Cc1ccc(-c2nc(-c3cccnc3)cc(-c3ccco3)n2)cc1,24.56
CCn1cc(C#N)c(=O)c2cc(F)c(N3CCN(c4ccccc4)CC3)cc21,17.22
COc1nc(-c2ccc(C#N)cc2)cc(-c2ccc(C#N)cc2)c1C#N,13.79
N#Cc1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(Cl)cc5)c(=O)c4cc3c2=O)cc1,11.4
N#CSCc1ccccc1,15.67
COc1cc(C#N)ccc1C=O,14.1
N#Cc1ccc(-c2ccc(-c3nc(Cc4cccc5ccccc45)cc4ccccc34)cc2)cc1,25.64
N#Cc1ccc(NC(=O)c2cccc(-c3cc(C(=O)N=c4cc[nH]cc4F)ccc3CN)c2)cc1,21.38
CN1CCN(C(=O)c2ccc(-c3ccncc3)cc2)CC1,18.08
CC(C)c1ccc(-n2c(-c3ccc(C#N)cc3)cc3ncc(-c4cccc(C#N)c4)cc32)cc1,11.47
O=Cc1ccc(-c2ccc(C=C3Cc4ccccc4C3=O)o2)cc1,17.65
Nc1cc(O)c(N=Cc2ccc(-c3nc(-c4ccc(C=CC(=O)O)cc4)nc(-c4ccc(C=Nc5cccc(F)c5)cc4)n3)cc2)cc1O,18.35
N#Cc1ccc2c(C#N)cn(-c3cccc(-c4nn[nH]n4)c3)c(=O)c2c1,27.65
O=Cc1ccc(-c2nc(-c3ccc(N=Cc4cc(O)c(O)c(O)c4)cc3)nc(-c3ccc(N=Cc4cc(C=O)c(O)c(C=O)c4O)nc3)n2)cc1,14.06
N#Cc1ccc(-c2cc(=O)[nH]n2-c2ccc(C#N)cc2)cc1,12.01
N#Cc1ccc(-c2cc3c(cc2F)c(=O)c(C(N)=O)c(-c2ccc(C#N)cc2)n3C2CC2)cc1,20.03
N#Cc1nccc(-c2ccc3nc(-c4cnc(N5CCCC5)nc4)nc(N4CCOCC4)c3c2)n1,25.26
CS(=O)(=O)c1ccc(C(C#N)=c2ccc(=C(C#N)C#N)cc2)cc1,14.12
Cc1cc(C(N)=O)ccc1-n1c(C#N)ccc1-c1ccc(C=O)cc1,16.15
N#Cc1ccc(-c2ccc(C#N)nc2)nc1,9.48
N#Cc1ccc(N2CCN(C(=O)N=c3cc(C#N)cc[nH]3)CC2)c(Cl)c1,23.73
N#Cc1ccc(N2C(=O)C3=Cc4c(ccn(-c5ccc(C#N)cc5)c4=O)C3=C2O)cc1,13.9
N#Cc1ccc(-c2ccn3nc(-c4ccc(C#N)cc4)cc3c2)cc1,16.98
N#Cc1ccc(-c2c(O)n(-c3ccc(Cl)cc3)n2-c2ccc(C#N)cc2)cc1,18.11
Cc1ccc(-c2nc(-c3ccc(N)cc3)nc(-c3ccc(N=Cc4ccc(-c5noc(-c6ccc(C=O)cc6)n5)cc4)cc3)n2)cc1,15.13
N#Cc1ccc(-c2[nH]c(-c3ccc(C=O)cc3)nc2-c2ccc(N)cc2)cc1,13.41
N#Cc1ccc(-c2cc(=O)c3ccc(F)cc3o2)cc1,16.46
CC(=O)N1CCN(c2nc(C=Cc3ccccc3)nc(-c3ccncc3)n2)CC1,22.05
N#Cc1ccc(N2C(=O)c3cccc4c3C(C2=O)C2CCN(C(=O)OCc3ccccc3)C2C4)cc1,33.23
O=C(c1cccnc1)N1CCCN(Cc2nc3ccccc3[nH]2)CC1,29.85
C=CCN1CCC2Oc3c(OC)ccc4c3C23CC1C3(O)Cc1cc(O)cc2c1C(O4)C2=Nc1ccc(C#N)cc1,40.16
N#Cc1ccc(-c2ccc3ncn(-c4ccc(C#N)cc4)c(=O)c3c2)cc1,11.53
CC(=NN=Cc1ccc(C#N)cc1)c1cnn2ccc(-n3cnc(C4CC4)c3)nc12,38.71
N#Cc1ccc(Cn2c(-c3ccccn3)nc3cc(C#N)ccc32)cc1,18.47
N#CCCCc1c[nH]cn1,18.62
Cc1ccc(NC(=O)c2cccc(-c3cnn(C)c3)c2)cc1N=c1nc(-c2cccnc2)cc[nH]1,25.1
Nc1ccc(-c2nc(-c3ccc(N=Cc4cc(C=O)cc(C=O)c4O)nc3)nc(-c3cccs3)n2)cn1,12.03
CC1(C)C(=O)Nc2ccc(-c3cccc(C#N)c3)cc21,16.82
Cc1cc(C)[nH]c(=NC(=S)N2CCN(c3ccc(C#N)cc3C#N)CC2)c1,24.3
N#Cc1ccc(-c2cccc3c(-c4ccc(C#N)cc4O)c(-c4ccncc4)nn23)cc1,29.05
CSc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=Nc4cc(O)c(N)cc4O)cc3)n2)cc1,10.48
Cc1cc(-c2cc(C#N)cc(N=c3ncc(CCO)c[nH]3)c2)ccc1C#N,25.09
N#Cc1ccc(-c2ccc(C=O)cc2)nc1,10.13
Cc1ccc(SC2C(=O)c3ccccc3C(=O)C2=Nc2ccc(C#N)cc2)cc1,23.45
Nc1ccc(-c2nc(-c3ccc(N)cc3)nc(-c3ccc(N4C(=O)c5ccc6c7c(ccc(c57)C4=O)C(=O)OC6=O)cc3)n2)cc1,4.28
N#Cc1ccc(-c2nc(-c3ccc(C#N)cc3)c(-c3ccc(C#N)cc3)[nH]2)cc1,10.35
Cc1cc(C(=O)Nc2cn3nc(-c4cnn(CCC#N)c4)ccc3n2)ccn1,30.23
COc1ccc(CCN(C)CCC#N)cc1OC,20.04
N#Cc1ccc(-c2nc(-c3ccc(N)nc3)nc(-c3ccc(N=Cc4cc(C=O)c(O)c(C=O)c4O)nc3)n2)cc1,8.56
Cc1ccccc1NC(=O)Nc1ccc2[nH]c(O)c(N=NC(=O)Cn3nc(C(=O)O)cc3C)c2c1,41.23
Cc1ccc(C=NNC(=O)c2cccc(-c3nc4cc(C)ccc4[nH]3)c2)cc1,22.94
O=Cc1c(O)c(C=O)c(O)c(C=NCCCO)c1O,13.8
CCCn1c(=O)c2[nH]c(-c3cnn(Cc4cc(C)nc(-c5ccncc5)n4)c3)nc2n(CC)c1=O,29.18
N#Cc1cc(C#N)c2ccccn2c1=N,11.29
N#Cc1ccc(-c2ccc3c(-c4ccc(N)nc4)nc(-c4cnc(C#N)nc4)n3n2)cc1,20.29
N#Cc1ccc2nccc(C=Cc3ccc(N=CN4CCCCC4)cc3)c2c1,22.24
Cc1ccc(-c2cc(-c3ccc(C=O)cc3)nc(-c3ccc(N=Cc4cc(C=O)c(O)c(C=O)c4O)nc3)n2)c(F)c1,17.92
CC(C)c1ccc(-n2c(=N)[nH]c3ccc(-c4ccc(C#N)cc4)cc32)cc1,16.91
Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,14.61
COc1cccc(C(=O)CN2CCCC2C(=O)NC(Cc2ccccc2)C(=O)NC(CC(C)C)C(=O)NC(C=O)C(C)(C)C)c1,38.84
N#Cc1ccc(-c2cc(-c3cccc(O)c3)cc(-c3ccc(O)cc3)n2)cc1,15.05
Nc1ccc(-c2nc(-c3ccc(N=Cc4cc(C=O)cc(C=Nc5ccc(-c6nc(-c7ccc(N)nc7)nc(-c7ccc(N)nc7)n6)cn5)c4O)cc3)cc(-c3cccnc3)n2)cc1,11.95
N#Cc1ccc(-c2cc(-c3ccc(C(=N)N)cc3)cc(-c3ccc(C(=N)N)cc3)c2)cc1,17.66
N#Cc1ccc(-c2nc(-c3ccc(NC(=O)c4c[nH]c(=O)[nH]4)nc3)cc(-c3ccc(C#N)c(C(F)(F)F)c3)n2)cc1,31.37
CC1=CC23OC(C)(C)C1C(OC(=O)c1ccccc1)C2(C)C(=O)C(OC(=O)c1cccnc1)CC3C,34.24
OCCSCc1ccccc1,17.14
COc1cc(C=CC=Nc2ccc(-c3nc(-c4ccc(N)cc4)nc(-c4ccc(N)nc4)n3)cc2)cc(OC)c1OC,20.52
Cc1ccc(-c2c[n+](-c3nc(Cl)nc(Cl)n3)ccc2-c2ccccc2)cc1,14.16
N#Cc1c[nH]c(-c2ccc(C=O)cc2)n1,11.3
N#Cc1cnc2c(ccn2-c2ccc(C(=O)NCc3cccc(C(F)(F)F)c3)cc2)c1,17.94
N#Cc1ccc(-c2cc(C#N)ccc2C#N)nc1,11.72
CNc1ccc(-c2nc(-c3ccc(N)cc3)nc(-c3ccc(-n4c(=O)c5cc6c(=O)oc(=O)c6cc5c4=O)cc3)n2)cc1,10.19
Cc1ccc(-c2nc(-c3ccc(C#N)cn3)cc(-c3nnn(Cc4ccccc4)n3)n2)cn1,27.43
N#Cc1cccc(-c2cnc3[nH]nc(-c4cccc(C#N)c4)c3c2)c1,23.71
N#Cc1ccc(-c2cc[n+](-c3nc(Cl)nc(Cl)n3)cc2)cc1,8.49
N#Cc1ccc(-c2cc(=O)c3c(O)cc(O)c(C=NNC(=O)c4ccncc4)c3o2)cc1,21.17
N#Cc1ccc(-n2cnc(C=O)c2)cc1,13.08
CC(C)c1ccc(-n2c(-c3ccc(C#N)cc3)cc3c2cc(-c2ccc(C#N)cc2)n3-c2ccc(C(C)C#N)cc2)cc1,13.72
N#Cc1cccc(-c2nc(=O)cc(-c3ccc(C#N)nc3)[nH]2)c1,18.58
COc1cc(CC2=c3cc([N+](=O)[O-])ccc3=NC2=O)cc(OC)c1OC,23.1
N#Cc1ccc(-n2[nH]c(=O)c3ccccc3c2=O)cc1,10.21
N#Cc1ccc(-c2ccn3c(-c4ccc(C#N)cc4)cnc3c2)cc1,13.21
N#Cc1ccc(-c2cn3c4ccccc4c(=O)c(C#N)c3n2-c2ccc(C#N)cc2)cc1,16.86
COc1c2cc(C#N)cc(Cl)c2nn1-c1ccc(-c2ccc(C#N)cc2)c(C#N)c1,27.09
N#Cc1cc(C#N)c2ccccc2c1,10.11
N#Cc1ccc(-c2ccc(C=O)cc2)cc1,6.76
N#Cc1ccc(-c2cc(C#N)cc3cc[nH]c(=N)c23)cc1,16.61
CC1CCC2(CCN(C(=O)c3ccc(C#N)cc3)CC2)c2cc(C#N)sc21,28.16
NC(=O)c1ccc(-n2c(-c3ccc(C=O)cc3)nnc2-c2ccc(C=Nc3cc(O)c(N)cc3O)cc2)cc1,13.05
CSCCC(NC(=O)c1ccccc1O)C(=O)Nc1ccc(C#N)cc1,28.75
CNC(=O)c1ccc(-c2c[nH]c3ccc(-c4cc(C)nc(CN)c4)nc23)cc1,29.29
Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=Nc4cc(O)c(N)cc4O)cc3)n2)cc1,9.28
O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=Nc4cccc(O)c4)cc3)n2)cc1,11.12
N#Cc1ccc(C(=O)n2cc(-c3ccc(C#N)cc3)c3ccccc32)cc1,17.94
CC1CN(C)CCC1C(=O)N1CCN(c2ncc(-c3ccccc3C(F)(F)F)cn2)CC1,34.29
CCN(CC)Cc1cc(C=O)cc(C=Nc2ccc(-c3ccc(-c4ccc(NC(C)=O)cc4)o3)cc2OC)c1O,25.45
CC(=O)c1cccc(C=Nc2ccc(-c3cccc(C#N)c3)cc2)c1O,22.58
COc1ccc(CC2NC(=O)Cc3c2nc2n[nH]c(=O)cc2c3-c2ccc(C#N)cc2)cc1OC,34.55
Nc1cc(O)c(N=Cc2ccc(-c3nc(-c4ccc(C=O)cc4)nc(-c4ccc(CO)cc4)n3)cc2)cc1O,12.32
N#Cc1nc(-c2cc(=NC(=O)c3ccc([N+](=O)[O-])cc3)[nH]c(-c3ccc(N)nc3)n2)c[nH]c1=N,34.24
Nc1ccc(-c2nc(-c3ccc(N4Cc5ccccc5C4=O)cc3)nc(-c3ccc(N)nc3)n2)cc1,15.5
CN=c1ccc(C(=O)c2ccc(C#N)c3cccc(C=O)c23)c[nH]1,32.48
N#Cc1ccc(C#Cc2ccc(C#N)cn2)cc1,11.48
N#Cc1cccc(-c2ccc(=O)n(C3CCOc4cc(C#N)ccc43)n2)c1,23.38
CCOCCn1c(-c2ccc(C#N)cc2)nc2cc(-c3ccc(C#N)cc3)cc(F)c21,23.72
COc1ccc2c(-c3nc(CNC(=O)Nc4ccccc4)[nH]c3-c3ccc(F)cc3)ccnc2c1,25.13
N#Cc1cccc(-[n+]2ccc(-c3cc[n+]([O-])cc3)cc2)n1,17.24
Cc1ccc(-c2csc(N=c3cccc(F)[nH]3)n2)cc1C,26.1
CN(C)C1CCC(Oc2cccc3ccc(C#N)cc23)CC1CO,35.76
Cc1cc(=NCc2ccncc2)c2cc3ccccc3c(C#N)c2[nH]1,20.49
C=c1[nH]n(-c2ccccc2)c(=O)c1=Cc1cc(Br)ccc1O,17.58
N#Cc1ccc(-c2nn[nH]c2-c2ccc(C#N)cc2)cc1,13.54
O=Cc1ccccc1C=O,11.72
CN1CCN(c2ncc(-c3ccc(C(=O)NCc4cccs4)cc3)c(=N)[nH]2)CC1,23.27
CCc1ccc(OCc2cc(F)cc(-c3cc(C(C)C#N)ccc3C)c2)cc1,27.68
S=C=NCc1ccccc1,13.62
Nc1cc(O)c(N=Cc2ccc(-c3nc(-c4ccc(C=O)cc4)cc(-c4ccc(C=O)cc4)n3)cc2)cc1O,7.37
N#Cc1ccc(-c2ccc(C(=O)N3CCCN(C(=O)c4ccccc4C#N)CC3)cc2)cc1,23.78
Cc1nc(-c2ccc(F)c(C#N)c2)cc(=NC(C)c2ccc(N=c3nc(C(F)(F)F)cc[nH]3)cc2)[nH]1,23.98
NC(=O)c1cccc2cc3ccccc3nc12,18.81
Clc1nc(Cl)nc(-[n+]2ccc(-c3ccccc3)cc2)n1,8.61
N#Cc1ccc2[nH]cc(C(=O)N=c3[nH]ccs3)c2c1,22.32
O=c1c2ccccc2[nH]c(=S)n1Cc1ccccc1F,24.26
Cc1ccc(-n2c(-c3ccc(C#N)cc3)cc3c2cc(-c2ccc(C#N)cc2)n3-c2ccc(C#N)cc2)cc1,11.55
N#Cc1ccc(Oc2cc(-c3ccc(C#N)cc3)nn2-c2ccccc2)cc1,18.75
Cc1ccc(-c2nc(-c3ccc(N=C=S)cc3)nc(-c3ccc(N=CN4CCN(C=O)CC4)cc3)n2)cc1,16.6
CC(NC(=O)N=c1cc2c(=N)[nH]cnc2c[nH]1)c1ccccc1,24.37
Cc1ccc(-c2nc3ccccc3c(=O)n2-c2cccc(C#N)c2)cc1,16.54
CCN(CC)C(C=N)=C(C#N)C#N,25.28
COc1cc(C=Nn2c(C)nc3ccccc3c2=O)cc(OC)c1OC,20.0
Cc1ccn2c(=O)c(C(=O)OCc3ccc(C#N)cc3)cc(C#N)c2c1,25.04
N#Cc1ccc(-c2ccccc2)nc1,7.26
CC(C)(C)Nc1cc(-n2cc(C#N)c3cc(-c4cccc(C#N)c4)ccc32)ccc1C(N)=O,19.15
N#Cc1ccc(-n2ccc3cc(-c4ccccn4)ccc3c2=O)cc1,22.26
CCC(=O)C(=O)NCc1ccc(O)c(OC)c1,29.03
COc1ccc(-c2ccc(C)n2-c2nnc(C(=O)C=Cc3ccc(C)cc3)s2)cc1,26.05
Cc1cc(=NN=Cc2ccc(Cl)cc2)nc(-c2ccc(C#N)cc2)[nH]1,15.94
Cc1ccc(C(=O)NCC(=O)NN=Cc2cc(C=O)c(O)c(C=O)c2O)cc1,20.2
CCn1c2ccccc2c2cc(C=O)ccc21,16.13
Nc1cc(O)c(N=Cc2ccc(-c3nc(-c4ccc(C=O)cc4)cc(-c4cc(F)cc(F)c4)n3)cc2)cc1O,16.25
Cc1cc(=O)oc2cc3c(Br)ccc(C)c3cc12,26.34
Cc1cc(-c2ccc(C#N)cc2)c2cc(-c3ccccc3)cnc2n1,19.02
C=c1cc(OC)c(C)c(O)c1=CN1C(=O)c2cccc3cccc(c23)C1=O,34.65
CC(N=c1[nH]cnc(N)c1C#Cc1ccc(C#N)cc1)c1nc2cc(-c3cccc(C#N)c3)ccc2[nH]1,26.79
Cc1cc(C)cc(-c2ccc(C=O)o2)c1,16.04
N#Cc1ccc(C(=O)Nc2ccc(-c3nc4nc(Cl)c(C#N)c(Cl)c4s3)cc2)cc1,27.79
CC(C)(C)NCc1ccc(-c2ccc(C#N)cc2)cc1,18.58
CS(=O)(=O)c1cc(C#N)ccc1-c1ccc(C#N)cn1,19.23
O=C1N=C(c2ccccc2)CC(c2ccccc2)N1,20.94
N#Cc1ccc(-c2cc[n+](-c3ccon3)cc2)cc1,13.12
O=c1n(-c2ccccc2)nc(Cc2ccc(-c3ccccc3)cc2)n1N=Cc1ccc(O)cc1,23.11
Cc1ccc(-c2nc(C#Cc3ccc(C#N)cc3)cc(N3CC4(COC4)C3)n2)cn1,20.46
N#Cc1ccc(-n2cnc3cc(C#N)ccc32)cc1,15.33
CCC(C)CC(C)CC=CC=CC=CC=CC(=O)OC1CC=C(C)C12OC(C)(C)C1C2C1(C)O,43.77
N#Cc1cccc(-c2cccc(C(=O)c3cc4cc(C#N)ccc4[nH]3)c2)c1,24.49
CC(CO)NC(=O)c1cc(-c2ccc(C#N)cc2)cc(-c2ccccc2C#N)c1,17.84
N#Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=Nc4cc(O)c(N)cc4O)cc3)n2)cc1,7.42
COc1ccc(-c2cc(=O)c3ccc(C#N)cc3o2)cc1COc1ccc(C=O)cc1,28.66
NCc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=Nc4ccc(C=O)c(O)c4)cc3)n2)cc1,18.46
CC(=O)c1ccc2nc(-c3ccc(-c4ccc(-c5ccc(-c6cc(-c7ccccc7)nc(-c7ccc(N)cc7)c6Oc6ccccc6)cc5)cc4)cc3)[nH]c2c1,31.84
N#Cc1cc(C=NC(CO)CO)cc(-c2ccc(-c3ccc(C(N)=O)cn3)o2)c1,33.52
N#Cc1ccc2[nH]c(C=NCc3ccc4c(c3)OCO4)c(O)c2c1,27.58
CCS(=O)(=O)c1ccc2[nH]c(-c3ccc(C=O)cc3)nc2c1,21.37
Nc1ccc(-c2nc(-c3ccc(N)cc3)nc(-c3ccc(N=Cc4cccc5ccccc45)cc3)n2)cc1,12.92
C=CCc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)ccc1O,20.26
N#Cc1ccc(-c2csc3ncnc(-n4cncn4)c23)cc1,21.79
Cc1cc(C=Cc2ccc(C=Cc3ccc(-c4cc(N)cc(-c5cccc(O)c5)c4)c(-c4ccc(N)cc4)n3)cc2O)cc(O)c1[N+](=O)[O-],40.3
CCN(Cc1ccccc1)Cc1cccc(-c2ccc(-c3cccc(C#N)n3)s2)c1,28.34
Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1,11.82
N#Cc1c(N)c(F)c(C#N)c(F)c1F,14.47
N#Cc1ccc(C=CC(=O)c2ccc(-n3cccc3)cc2)cc1,16.1
CN(C)S(=O)(=O)c1ccc(-c2cc(-c3ccc(C#N)cc3)[nH]c(=O)n2)cc1,23.5
Cc1cc(C#N)ncc1C(=O)N1CCC1(C)C(=O)Nc1ccc(CNC(=O)C(C)(C)C)cc1,27.83
COc1cc(C(=O)N2C3CC4C5C(C(=O)O)COC5C2C43)cc(Cl)c1O,49.68
CC=c1ccc(=C(C#N)C#N)cc1,10.85
C#Cc1ccccc1N,15.72
COc1ccc(-n2c(-c3ccc(C#N)cc3)nnc2-c2ccc(C=O)cc2)cc1,17.67
N#Cc1ccc(Cn2cnc(=O)c3ccc(-c4ccc(C#N)cc4)cc32)cc1,14.5
N#Cc1ccc(-c2cccnc2)nc1,10.62
Cc1cc(C)cc(-c2c(C(=O)c3ccc(C)c(C)c3)c3cc(C(=O)O)ccc3[nH]c2=O)c1,32.73
